"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.cluster_id","Input.cluster_rep","Input.index_intruder_in_df","Input.title_intruder","Input.community_intruder","Input.intruder_rank","Input.in_test_intruder_location","Input.index_0","Input.sentence_0_text","Input.index_1","Input.sentence_1_text","Input.index_2","Input.sentence_2_text","Input.index_3","Input.sentence_3_text","Input.index_4","Input.sentence_4_text","Input.index_5","Input.sentence_5_text","Input.index_6","Input.sentence_6_text","Input.index_7","Input.sentence_7_text","Input.index_8","Input.sentence_8_text","Input.index_9","Input.sentence_9_text","Answer.answers.0","Answer.answers.1","Answer.answers.2","Answer.answers.3","Answer.answers.4","Answer.answers.5","Answer.answers.6","Answer.answers.7","Answer.answers.8","Answer.answers.9","Answer.description","Approve","Reject"
"32CAVSKPCG6MAP4Y84X25SR35TX1UA","3Z3XOBWUCT4BO3A3FMTGRK1ESL6GRE","Header Intrusion","This is the header intrusion task. You need to detect which of the 10 sentences does not belong to the group of other 9 sentences.","clustering, semantic, similarity, easy, NLP, qualification","$0.10","Tue Dec 05 14:15:23 PST 2023","1","BatchId:5164564;OriginalHitTemplateId:928390905;","3600","259200","Tue Dec 12 14:15:23 PST 2023","","","3T3IWE1XG94YD07KJH29PH91NX7QTQ","A2FV0CMG9S8CU0","Approved","Tue Dec 05 14:42:33 PST 2023","Tue Dec 05 14:42:51 PST 2023","Fri Dec 08 14:42:51 PST 2023","Fri Dec 08 14:43:09 PST 2023","","","18","100% (70011/70011)","100% (151/151)","100% (150/150)","18","Disputes And Arbitration","10851","21.6
 Balancing and Controls.","-1","","3","257","13.6.2 
Arbitration of Other Disputes.","5990","[ARBITRATION].","11176","(b) 
Dispute Resolution.","10851","21.6
 Balancing and Controls.","6735","13.03 
Cost of Arbitration.","10690","Governing Law and Dispute Resolution.","4999","15.10 
Dispute Resolution.","5155","15. DISPUTE RESOLUTION AND APPLICABLE LAW.","12395","12.
7 DISPUTE RESOLUTION PROCESS.","8367","Section 9.5 Dispute Resolution: Governing Law.","false","false","false","true","false","false","false","false","false","false","Arbitration"
"31KSVEGZ369NVYSK1YRIT7UDU71RWU","3Z3XOBWUCT4BO3A3FMTGRK1ESL6GRE","Header Intrusion","This is the header intrusion task. You need to detect which of the 10 sentences does not belong to the group of other 9 sentences.","clustering, semantic, similarity, easy, NLP, qualification","$0.10","Tue Dec 05 14:15:23 PST 2023","1","BatchId:5164564;OriginalHitTemplateId:928390905;","3600","259200","Tue Dec 12 14:15:23 PST 2023","","","3LYA37P8IT4C6BF86QRRT1R6IL4KBT","A1689LPUF6HS1A","Approved","Thu Dec 07 20:32:36 PST 2023","Thu Dec 07 20:41:52 PST 2023","Sun Dec 10 20:41:52 PST 2023","Sun Dec 10 20:42:09 PST 2023","","","556","100% (12/12)","100% (12/12)","100% (10/10)","13","Lifeway Foods Inc Ludmila Smolyansky By S Julie Smolyansky By S","9440","[INITIALS ILLEGIBLE]        20.3.98

[INITIALS ILLEGIBLE]","-1","","3","2585","Todos Medical Ltd.

/s/ Herman Weiss 


Care G. B. Plus Ltd.","6837","By: /s/","671","+847.576.4688 
Email: michael.annes@motorolasolutions.com

Attention:","9440","[INITIALS ILLEGIBLE]        20.3.98

[INITIALS ILLEGIBLE]","10023","[DISTRIBUTOR] 




/s/

Paul Grzebielucha  
----------------------------","12001","SUPPLIER 
(Name of Company - Please Print)

By: 
Title:","8849","NMS COMMUNICATIONS CORP.","13196","By: /s/ John E. Reardon 


By: /s/

Les Garland 


Title: President 


Title: President","10430","By: /s/","13540","By: /s/","true","false","false","false","false","false","false","false","false","false","It seems like the provided text is a collection of signatures and contact information, and it's not clear which sentence or set of sentences doesn't belong to the group without more context. Please provide more specific information or clarify, and I'll be happy to assist you."
"372AGES0I6M2KYXAB3N4VQ8K397RXN","3Z3XOBWUCT4BO3A3FMTGRK1ESL6GRE","Header Intrusion","This is the header intrusion task. You need to detect which of the 10 sentences does not belong to the group of other 9 sentences.","clustering, semantic, similarity, easy, NLP, qualification","$0.10","Tue Dec 05 14:15:23 PST 2023","1","BatchId:5164564;OriginalHitTemplateId:928390905;","3600","259200","Wed Dec 13 14:15:27 PST 2023","","","3EFVCAY5L6QYTTBJLT751K1SW0G8J1","A2DXSNQM308NHW","Submitted","Wed Dec 13 08:53:09 PST 2023","Wed Dec 13 08:53:22 PST 2023","Sat Dec 16 08:53:22 PST 2023","","","","13","100% (2/2)","100% (2/2)","100% (2/2)","2","Distributor Personnel","2399","12.4 WAIVER","11","10.0","9","12410","3. 
Grant.","3850","4 
3.3. 
Orders.","4690","(b) 
Forecasts.","11937","3.9 
Acceptance.","10974","3.3  (<#C4>)Boxlot Banners.","11218","2. Scope of the Joint Venture Business.","3317","Customer Complaints.","12381","1. SCOPE","6559","4.
6 Manual.","2399","12.4 WAIVER","false","true","false","true","false","false","true","false","false","false","ORDER"
"3Z33IC0JC234C9WTH7M0GKB5HCU9VG","3Z3XOBWUCT4BO3A3FMTGRK1ESL6GRE","Header Intrusion","This is the header intrusion task. You need to detect which of the 10 sentences does not belong to the group of other 9 sentences.","clustering, semantic, similarity, easy, NLP, qualification","$0.10","Tue Dec 05 14:15:23 PST 2023","1","BatchId:5164564;OriginalHitTemplateId:928390905;","3600","259200","Wed Dec 13 14:15:27 PST 2023","","","3TE3O85733P452S7DH7DTKAGKHWR2N","AYZCJQUEL9DUU","Submitted","Tue Dec 12 19:12:09 PST 2023","Tue Dec 12 19:33:34 PST 2023","Fri Dec 15 19:33:34 PST 2023","","","","1285","100% (1/1)","100% (1/1)","100% (1/1)","2","Distributor Personnel","1193","20.
10 Assignment.","9","14.0","5","5963","2.7 VerticalNet shall add a Neoforma Link to each VerticalNet","3849","3.2. 
Forecast.","2069","Hosting Agreement.","427","6. 
Applications.","6129","2.3  
Marketing  by  SpinRecords.com.","1193","20.
10 Assignment.","8328","(d) 
Spare Parts.","508","2.2 Personnel.","2070","2. Provision of Services.","12326","3.2 
Support Services.","false","false","true","false","false","false","false","false","false","false","Yes,As you can see from the revised table, all the sentences that belong to the group have the feature ""Section"". The only sentence that does not have this feature is ""Hosting Agreement"", which has the feature ""Title"". This is why this sentence does not belong to the group."
"3P7QK0GJ3V2AL9G4XVWOR3GNZHPZ2D","3Z3XOBWUCT4BO3A3FMTGRK1ESL6GRE","Header Intrusion","This is the header intrusion task. You need to detect which of the 10 sentences does not belong to the group of other 9 sentences.","clustering, semantic, similarity, easy, NLP, qualification","$0.10","Tue Dec 05 14:15:23 PST 2023","1","BatchId:5164564;OriginalHitTemplateId:928390905;","3600","259200","Tue Dec 12 14:15:23 PST 2023","","","3E4GGUZ1TB8IIYFCNXYGS8O2OE32KJ","A2FV0CMG9S8CU0","Approved","Tue Dec 05 15:16:49 PST 2023","Tue Dec 05 15:17:14 PST 2023","Fri Dec 08 15:17:14 PST 2023","Fri Dec 08 15:18:09 PST 2023","","","25","100% (70011/70011)","100% (151/151)","100% (150/150)","19","Governing Law","11651","4.1.1.2 Maintenance Authority.","-1","","6","4465","Chief Executive Officer 
5.5.

Governing Law.","11720","15Law and Jurisdiction.","3117","Authority.","5063","15.3
 Governing Law.","8368","Section 9.6 Governing Law, Jurisdiction, Venue.","12858","9.13 
Governing Law.","11651","4.1.1.2 Maintenance Authority.","1496","10.7 
Governing Law.","7366","15.5 Governing Law.","6665","Governing Law.","false","false","true","false","false","false","true","false","false","false","Governing Law"
"3T2HW4QDUXO8D0QTQQRVQSNGW5EC9K","3Z3XOBWUCT4BO3A3FMTGRK1ESL6GRE","Header Intrusion","This is the header intrusion task. You need to detect which of the 10 sentences does not belong to the group of other 9 sentences.","clustering, semantic, similarity, easy, NLP, qualification","$0.10","Tue Dec 05 14:15:23 PST 2023","1","BatchId:5164564;OriginalHitTemplateId:928390905;","3600","259200","Tue Dec 12 14:15:23 PST 2023","","","3IX2EGZR7E04BYQFK2D5S1WXLHWJRT","APRZ7BR8C0ZMQ","Approved","Wed Dec 06 03:49:35 PST 2023","Wed Dec 06 03:50:27 PST 2023","Sat Dec 09 03:50:27 PST 2023","Sat Dec 09 03:51:09 PST 2023","","","52","100% (340/340)","100% (8/8)","100% (3/3)","16","Headings","7611","Microgenics will develop a manufacturing transition plan that will highlight","-1","","7","7548","15.10 
Titles and Subtitles.","73","11.11 
Counterparts.","3141","15.12 
Counterparts.","11886","29.
 SIGNIFICANCE OF HEADINGS.","739","12.
10 Headings.","2453","4. Miscellaneous. 
4.1 
Captions.","12997","Section 13.

Miscellaneous.","7611","Microgenics will develop a manufacturing transition plan that will highlight","7418","21.
3 Headings.","6522","Page 23 of 29 
14.
3

The headings hereof are inserted for reference only.","false","true","true","false","false","false","true","false","false","false","titles and subtitles"
"32W3UF2EZQ27GUKH9VV49KC0AD04CG","3Z3XOBWUCT4BO3A3FMTGRK1ESL6GRE","Header Intrusion","This is the header intrusion task. You need to detect which of the 10 sentences does not belong to the group of other 9 sentences.","clustering, semantic, similarity, easy, NLP, qualification","$0.10","Tue Dec 05 14:15:23 PST 2023","1","BatchId:5164564;OriginalHitTemplateId:928390905;","3600","259200","Tue Dec 12 14:15:23 PST 2023","","","3TOK3KHVJWZ8UQXXR174VGMJJZY7ON","A2FV0CMG9S8CU0","Approved","Tue Dec 05 14:31:14 PST 2023","Tue Dec 05 14:31:45 PST 2023","Fri Dec 08 14:31:45 PST 2023","Fri Dec 08 14:32:09 PST 2023","","","31","100% (70011/70011)","100% (151/151)","100% (150/150)","12","Force Majeure","10119","10.  GENERAL 
      10.1 Taxes.","-1","","3","11045","8.6  FORCE MAJEURE.","6578","11.2 Casualty.","3143","15.14 
Force Majeure.","10119","10.  GENERAL 
      10.1 Taxes.","3539","3.12 Force Majeure 
(a)","13587","Force Majeure.","1633","(d) Force Majeure.","529","10.2 Force Majeure.","7360","Article XV.

GENERAL PROVISIONS 
15.1 Force Majeure.","8304","11.15 Force Majeure.","false","false","false","true","false","false","false","false","false","false","Force Majeure"
"3J9L0X0VDH3HRYWY7HRW2MUJOLW9WQ","3Z3XOBWUCT4BO3A3FMTGRK1ESL6GRE","Header Intrusion","This is the header intrusion task. You need to detect which of the 10 sentences does not belong to the group of other 9 sentences.","clustering, semantic, similarity, easy, NLP, qualification","$0.10","Tue Dec 05 14:15:23 PST 2023","1","BatchId:5164564;OriginalHitTemplateId:928390905;","3600","259200","Tue Dec 12 14:15:23 PST 2023","","","37KGEN7NJ67FLWDY2NE0K2IUT00PPX","A2FV0CMG9S8CU0","Approved","Fri Dec 08 05:56:06 PST 2023","Fri Dec 08 05:56:33 PST 2023","Mon Dec 11 05:56:33 PST 2023","Mon Dec 11 05:57:09 PST 2023","","","27","100% (70011/70011)","100% (151/151)","100% (150/150)","0","Proprietary Rights","3622","Vendor except under written agreement by the contracting parties.","17","15.0","3","10706","3.2 
HSWI’s Ownership Rights.","8659","7.2 Maintenance and Prosecution of Patents.","6360","12. MISCELLANEOUS 
    12.1.

Intellectual Property.","3622","Vendor except under written agreement by the contracting parties.","421","2.  
LICENSING.","10755","(iii) FOX INTELLECTUAL PROPERTY:","6132","NETTAXI hereby grants to             -----------------------------------------","5537","Section 5.2 Reserved.

Section 5.3 Reserved.

Section 5.4 Cross-Licenses of Software.","8265","3.2
 Ownership by (<#C10>)Dassault Systemes.","10975","4.2  Trademarks.","false","false","false","true","false","false","false","false","false","false","Intellectual Property"
"3PR3LXCWSHGWGY1OHMNI458QXN29XJ","3Z3XOBWUCT4BO3A3FMTGRK1ESL6GRE","Header Intrusion","This is the header intrusion task. You need to detect which of the 10 sentences does not belong to the group of other 9 sentences.","clustering, semantic, similarity, easy, NLP, qualification","$0.10","Tue Dec 05 14:15:23 PST 2023","1","BatchId:5164564;OriginalHitTemplateId:928390905;","3600","259200","Wed Dec 13 14:15:27 PST 2023","","","3MH9DQ757ZTM0OSVGQN70ZR11ZRUGZ","A2DXSNQM308NHW","Submitted","Wed Dec 13 08:56:03 PST 2023","Wed Dec 13 08:56:19 PST 2023","Sat Dec 16 08:56:19 PST 2023","","","","16","100% (2/2)","100% (2/2)","100% (2/2)","16","Headings","1686","Section 10.8 No Waiver; Remedies.","-1","","4","8829","Page 15 of 22","1740","Article VI.","10775","1.2  Definitions.","6825","Page 20 
Article 86","1686","Section 10.8 No Waiver; Remedies.","2936","SIGNATURES APPEAR","10090","RH  JS  
Page 4 
13.4.","2468","(xviii) Multibranch Party.","6292","14.7 Headings.","13560","Page 5 of 12 
b. 
Golf Bag.","true","false","false","true","false","false","false","false","false","true","Page"
"3RHLQY6EDVLHLMQV9RQFTQUIVDC4DG","3Z3XOBWUCT4BO3A3FMTGRK1ESL6GRE","Header Intrusion","This is the header intrusion task. You need to detect which of the 10 sentences does not belong to the group of other 9 sentences.","clustering, semantic, similarity, easy, NLP, qualification","$0.10","Tue Dec 05 14:15:23 PST 2023","1","BatchId:5164564;OriginalHitTemplateId:928390905;","3600","259200","Tue Dec 12 14:15:23 PST 2023","","","3Q8GYXHFESJSYXMBD3JG2WE63GBC59","A1689LPUF6HS1A","Approved","Thu Dec 07 22:15:12 PST 2023","Thu Dec 07 22:24:46 PST 2023","Sun Dec 10 22:24:46 PST 2023","Sun Dec 10 22:25:09 PST 2023","","","574","100% (12/12)","100% (12/12)","100% (10/10)","3","Omissions Are Designated As","3514","Vendor except under written agreement by the contracting parties.","-1","","9","1839","Omissions are designated as [***].","3992","Exhibit 10.1 
Certain information identified by bracketed asterisks (","8490","hereinafter set forth.","618","(o) 
Intentionally 

Omitted.","177","OMISSIONS ARE DESIGNATED","13229","Exhibit 10.1","6479","BACKGROUND:","5893","(""Pey Dirt"").","7730","[***] non-","3514","Vendor except under written agreement by the contracting parties.","false","false","false","false","false","false","true","true","false","false","The sentence ""BACKGROUND: (""Pey Dirt"")."" does not seem to belong to the group, as it appears to be specific information or a heading related to background details and may not directly relate to the concept of omissions designated by bracketed asterisks.  The group of sentences without the one marked as omitted could be described as a set of clauses or provisions related to omissions designated by bracketed asterisks, certain information identified by bracketed asterisks in Exhibit 10.1, intentionally omitted sections, and the restriction on disclosing non-[***] Vendor information except under a written agreement by the contracting parties."
"3BFNCI9LYM7GMH6HI0IAJTSGV2D735","3Z3XOBWUCT4BO3A3FMTGRK1ESL6GRE","Header Intrusion","This is the header intrusion task. You need to detect which of the 10 sentences does not belong to the group of other 9 sentences.","clustering, semantic, similarity, easy, NLP, qualification","$0.10","Tue Dec 05 14:15:23 PST 2023","1","BatchId:5164564;OriginalHitTemplateId:928390905;","3600","259200","Wed Dec 13 14:15:27 PST 2023","","","3WSELTNVR6J6QK03UL5NZHUWKQ7ATC","A2DXSNQM308NHW","Submitted","Wed Dec 13 08:53:40 PST 2023","Wed Dec 13 08:53:50 PST 2023","Sat Dec 16 08:53:50 PST 2023","","","","10","100% (2/2)","100% (2/2)","100% (2/2)","13","Lifeway Foods Inc Ludmila Smolyansky By S Julie Smolyansky By S","1430","(h) 
Compliance with Laws.","-1","","8","3145","By: /s/

Judson Hannigan 


Name:","5132","By:  /s/","2704","Address","153","By: /s/","5843","Reynolds Group Holdings Inc.

By: 
Name:

Title: 
Reynolds Consumer Products Inc.

By: 
Name:","4232","STEPHEN MARLEY","672","Facsimile:

+847.576.4688 
Email: mark.hacker@motorolasolutions.com

Attention:","2692","Very truly yours, 
                              /s/","1430","(h) 
Compliance with Laws.","12805","By: 


By: /s/","true","true","false","true","false","false","false","false","false","true","BY"
"3CZH926SIEVMDS4V5M1ZZ8C3VPD4E9","3Z3XOBWUCT4BO3A3FMTGRK1ESL6GRE","Header Intrusion","This is the header intrusion task. You need to detect which of the 10 sentences does not belong to the group of other 9 sentences.","clustering, semantic, similarity, easy, NLP, qualification","$0.10","Tue Dec 05 14:15:23 PST 2023","1","BatchId:5164564;OriginalHitTemplateId:928390905;","3600","259200","Tue Dec 12 14:15:23 PST 2023","","","3018Q3ZVOL7TA5NBQW0SZ2TEVUOARQ","A2FV0CMG9S8CU0","Approved","Tue Dec 05 14:34:51 PST 2023","Tue Dec 05 14:41:53 PST 2023","Fri Dec 08 14:41:53 PST 2023","Fri Dec 08 14:42:09 PST 2023","","","422","100% (70011/70011)","100% (151/151)","100% (150/150)","4","Payments Currency","8369","THE PARTIES HEREBY IRREVOCABLY SUBMIT TO THE EXCLUSIVE JURISDICTION","19","12.0","7","5673","11. ADDITIONAL FEES.","11102","8. Payments. 
8.01.","1242","8.13 
Equity Investment.","10768","- 25 -




18.11 


Costs","1330","[REVENUE SHARING]. 
     4.7.

TAXES.","2829","On system completion                                                        date $150,000 


            19.2.6.

On 1 January 1999
                                                        $175,000 


            19.2.7.

On 1 April 1999
                                                        $175,000 


            19.2.8.

On 1 July 1999
                                                        $175,000 


            19.2.9.","12014","9. 
Expenses.","8369","THE PARTIES HEREBY IRREVOCABLY SUBMIT TO THE EXCLUSIVE JURISDICTION","4044","6.0 PAYMENT.","3156","Both parties will agree on payment conditions.","false","false","true","false","false","false","false","true","false","false","Payment"
"302OLP89D1OMIJ0YIW5VMNY02NWCAZ","3Z3XOBWUCT4BO3A3FMTGRK1ESL6GRE","Header Intrusion","This is the header intrusion task. You need to detect which of the 10 sentences does not belong to the group of other 9 sentences.","clustering, semantic, similarity, easy, NLP, qualification","$0.10","Tue Dec 05 14:15:23 PST 2023","1","BatchId:5164564;OriginalHitTemplateId:928390905;","3600","259200","Tue Dec 12 14:15:23 PST 2023","","","3X73LLYYQ4VN5U3X3VT374B87UPHNO","A2FV0CMG9S8CU0","Approved","Fri Dec 08 05:47:26 PST 2023","Fri Dec 08 05:47:48 PST 2023","Mon Dec 11 05:47:48 PST 2023","Mon Dec 11 05:48:09 PST 2023","","","22","100% (70011/70011)","100% (151/151)","100% (150/150)","15","Term And Termination","11882","25.
 ASSIGNMENT.","9","14.0","0","11882","25.
 ASSIGNMENT.","7985","No Reliance............................................................................................................................... 8 
21.

Early Termination...................................................................................................................... 8 
22.

Captions.....................................................................................................................................

8 
23. Entire Agreement.......................................................................................................................","6494","Voluntary Withdrawal of a Participant 
28.","9703","9. TERMS AND TERMINATION 
     9.1 TERM.","12384","4.
4 EFFECT OF TERMINATION.","7770","11.5 
Termination for Convenience.","2894","TERM AND TERMINATION 
INITIAL TERM AND RENEWALS:","972","11.2  
Termination.","13318","Reimbursement for Termination Assistance.","10600","1.2
 TERM.","true","false","false","false","false","false","false","false","false","false","Termination"
"307FVKVSYTW14DPLIENTTYKM92974Q","3Z3XOBWUCT4BO3A3FMTGRK1ESL6GRE","Header Intrusion","This is the header intrusion task. You need to detect which of the 10 sentences does not belong to the group of other 9 sentences.","clustering, semantic, similarity, easy, NLP, qualification","$0.10","Tue Dec 05 14:15:23 PST 2023","1","BatchId:5164564;OriginalHitTemplateId:928390905;","3600","259200","Tue Dec 12 14:15:23 PST 2023","","","388U7OUMFAIX9SPTYU3ZAWH1M8C0RP","A2FV0CMG9S8CU0","Approved","Tue Dec 05 14:27:28 PST 2023","Tue Dec 05 14:27:47 PST 2023","Fri Dec 08 14:27:47 PST 2023","Fri Dec 08 14:28:09 PST 2023","","","19","100% (70011/70011)","100% (151/151)","100% (150/150)","17","Independent Contractors","12064","12.3 PUBLICITY.","-1","","8","9989","NATURE OF RELATIONSHIP.

(a) 
Independent Contractor Status.","11204","11. 
Independent Contractor.","3298","Section 14.12 Independent Contractors.","7482","(<#C36>)Section 9.04

[Independent Contractors].

Independent Contractors.","3769","15. No Third Party Beneficiaries.","13522","9.
 INDEPENDENT CONTRACTOR.","13062","2.5 
Not Employment.","7372","15.12 Independent Contractors.","12064","12.3 PUBLICITY.","11564","(d)
 Independent Contractor.","false","false","false","false","false","false","false","false","true","false","Independent Contractors"
"3SZYX62S5IHJ0WTLWJ63YQQ09Y475V","3Z3XOBWUCT4BO3A3FMTGRK1ESL6GRE","Header Intrusion","This is the header intrusion task. You need to detect which of the 10 sentences does not belong to the group of other 9 sentences.","clustering, semantic, similarity, easy, NLP, qualification","$0.10","Tue Dec 05 14:15:23 PST 2023","1","BatchId:5164564;OriginalHitTemplateId:928390905;","3600","259200","Wed Dec 13 14:15:27 PST 2023","","","35K3O9HUAEUZXSZEF62KEW5MEWYEF4","A2DXSNQM308NHW","Submitted","Wed Dec 13 08:56:47 PST 2023","Wed Dec 13 08:57:03 PST 2023","Sat Dec 16 08:57:03 PST 2023","","","","16","100% (2/2)","100% (2/2)","100% (2/2)","16","Headings","1332","INTEREST.","-1","","1","6520","Page 21 of 29 
13.
2","1332","INTEREST.","3983","21.
5. COUNTERPARTS.","3209","(f) 
Headings.","3798","4. 
Counterparts.","416","Section 8.2","3359","Sections 5.4.1.1","13402","(f) 
Counterparts.","1439","Section 17.

Headings.","5684","30.  
CAPTION REFERENCES.","false","false","false","false","false","true","true","false","false","false","Section"
"3UV0D2KX1O0EJ64R0XL5HQX37QS4FR","3Z3XOBWUCT4BO3A3FMTGRK1ESL6GRE","Header Intrusion","This is the header intrusion task. You need to detect which of the 10 sentences does not belong to the group of other 9 sentences.","clustering, semantic, similarity, easy, NLP, qualification","$0.10","Tue Dec 05 14:15:23 PST 2023","1","BatchId:5164564;OriginalHitTemplateId:928390905;","3600","259200","Wed Dec 13 14:15:27 PST 2023","","","3QEMNNSB20GHQT681STOKMAKGWD7DZ","A2DXSNQM308NHW","Submitted","Wed Dec 13 08:51:18 PST 2023","Wed Dec 13 08:51:42 PST 2023","Sat Dec 16 08:51:42 PST 2023","","","","24","100% (2/2)","100% (2/2)","100% (2/2)","13","Lifeway Foods Inc Ludmila Smolyansky By S Julie Smolyansky By S","7071","[Redacted]","-1","","8","3792","NATIONAL FOOTBALL MUSEUM, INC.","8492","DONG-A ST CO., LTD.

By: /s/","5737","BW-3 FRANCHISE SYSTEMS, INC.","8450","Don Katz","4823","Hans van Leeuwen 
Name:","7209","150 Second Street 
Cambridge, Massachusetts 02141

Attn:

Legal Department Facsimile No.:","2418","By: /s/","2690","Very truly yours, 
                              /s/","7071","[Redacted]","8540","CARRIER:","false","true","false","false","false","true","true","true","false","false","ADDRESS"
"39WICJI5AV9Z6RCN1VATADLF5VPZ3O","3Z3XOBWUCT4BO3A3FMTGRK1ESL6GRE","Header Intrusion","This is the header intrusion task. You need to detect which of the 10 sentences does not belong to the group of other 9 sentences.","clustering, semantic, similarity, easy, NLP, qualification","$0.10","Tue Dec 05 14:15:23 PST 2023","1","BatchId:5164564;OriginalHitTemplateId:928390905;","3600","259200","Tue Dec 12 14:15:23 PST 2023","","","3QHK8ZVMIPZNQHXQRQ3S814L7KLBLX","A2FV0CMG9S8CU0","Approved","Tue Dec 05 15:29:00 PST 2023","Tue Dec 05 15:32:40 PST 2023","Fri Dec 08 15:32:40 PST 2023","Fri Dec 08 15:33:09 PST 2023","","","220","100% (70011/70011)","100% (151/151)","100% (150/150)","19","Governing Law","4398","17.G.  PRETZEL TIME'S FIRST RIGHT OF REFUSAL.","-1","","6","7840","10. 
JURISDICTION AND VENUE.","5651","23. GOVERNING LAW.","4428","23.G.  APPLICABLE LAW.","5731","10.2  


Jurisdiction and Venue.","31","6.9  
Governing Law.","10995","12.  GENERAL.

12.1  Compliance with Laws.","4398","17.G.  PRETZEL TIME'S FIRST RIGHT OF REFUSAL.","6793","GOVERNING LAW.","608","Jurisdiction 
54.","13257","Section 1.02 Powers.","false","false","false","false","false","false","true","false","false","false","Governing Law"
"3DWGDA5POHLMN4TYDU771ETMJ061VZ","3Z3XOBWUCT4BO3A3FMTGRK1ESL6GRE","Header Intrusion","This is the header intrusion task. You need to detect which of the 10 sentences does not belong to the group of other 9 sentences.","clustering, semantic, similarity, easy, NLP, qualification","$0.10","Tue Dec 05 14:15:23 PST 2023","1","BatchId:5164564;OriginalHitTemplateId:928390905;","3600","259200","Tue Dec 12 14:15:23 PST 2023","","","3TXMY6UCAH5HRJ59XV7J079XZB7CQT","A2FV0CMG9S8CU0","Approved","Tue Dec 05 14:21:37 PST 2023","Tue Dec 05 14:22:32 PST 2023","Fri Dec 08 14:22:32 PST 2023","Fri Dec 08 14:23:09 PST 2023","","","55","100% (70011/70011)","100% (151/151)","100% (150/150)","17","Independent Contractors","8907","12. General Provisions: 
a. 
Assignment.","-1","","1","9268","11. 
Employment  by  Affiliates.","8907","12. General Provisions: 
a. 
Assignment.","4070","Each party hereto is an independent contractor.","5733","13 
   14 
        10.4  Independent Contractors.","4758","17.10 
Independent Contractors.","3789","7.9 
Independent Contracting Parties.","1737","IV. Assistance in Works Quantity Counting & Valuation.","3638","Hereinafter referred to as “Contractor.”","10299","14.Relationship of the Parties.","348","Section 11.07.

Third-Party Beneficiaries.","false","true","false","false","false","false","true","false","false","false","Contractors"
"3PKVGQTFIJ1RK3NKGZ96E4FT5F1RYT","3Z3XOBWUCT4BO3A3FMTGRK1ESL6GRE","Header Intrusion","This is the header intrusion task. You need to detect which of the 10 sentences does not belong to the group of other 9 sentences.","clustering, semantic, similarity, easy, NLP, qualification","$0.10","Tue Dec 05 14:15:24 PST 2023","1","BatchId:5164564;OriginalHitTemplateId:928390905;","3600","259200","Wed Dec 13 14:15:27 PST 2023","","","3U0SRXB7CGM0UOH0Z05XL8DEVC9NRW","A2DXSNQM308NHW","Submitted","Wed Dec 13 08:54:10 PST 2023","Wed Dec 13 08:54:20 PST 2023","Sat Dec 16 08:54:20 PST 2023","","","","10","100% (2/2)","100% (2/2)","100% (2/2)","13","Lifeway Foods Inc Ludmila Smolyansky By S Julie Smolyansky By S","10552","BLACKSTONE/ GSO LONG-SHORT CREDIT INCOME FUND

By: /s/","13","1.0","9","11427","Attn:","11147","By: /s/ Darcy Davenport 


By: /s/","5658","ROGERS CABLE COMMUNICATIONS INC.

Per: 
Name:","9884","By: /s/","7130","LOUISVILLE GAS AND ELECTRIC COMPANY

By: /s/","12509","Sponsor: Eco Science Solutions, Inc.

/s/Jeffery Taylor","11752","By /s/

Paul Zuzelo","13404","Its: Chief Executive Officer","2860","Searching Full","10552","BLACKSTONE/ GSO LONG-SHORT CREDIT INCOME FUND

By: /s/","false","true","false","true","false","false","true","false","false","false","BYH"
"336OE47KI41FO591AIWSU4JGFDEWVS","3Z3XOBWUCT4BO3A3FMTGRK1ESL6GRE","Header Intrusion","This is the header intrusion task. You need to detect which of the 10 sentences does not belong to the group of other 9 sentences.","clustering, semantic, similarity, easy, NLP, qualification","$0.10","Tue Dec 05 14:15:24 PST 2023","1","BatchId:5164564;OriginalHitTemplateId:928390905;","3600","259200","Tue Dec 12 14:15:24 PST 2023","","","34QN5IT0T28RRNAXZLXZJFMWWHE80D","A1689LPUF6HS1A","Approved","Thu Dec 07 20:54:02 PST 2023","Thu Dec 07 21:18:37 PST 2023","Sun Dec 10 21:18:37 PST 2023","Sun Dec 10 21:19:09 PST 2023","","","1475","100% (12/12)","100% (12/12)","100% (10/10)","3","Omissions Are Designated As","7261","Article III.

LICENSE 
3.1 Licenses and Option to Sanofi.

Licenses.","-1","","4","11216","[***] 
Time to achieve:","4106","Exhibit 10.16","4100","[NOTE:","11215","[***] 


MILESTONE 1","7261","Article III.

LICENSE 
3.1 Licenses and Option to Sanofi.

Licenses.","11317","1.98 “[***]” means","7731","[***] Notice.","178","OMISSIONS ARE DESIGNATED","11315","[***] or (b)","7656","10.4 
Debarment and Exclusion.","false","false","false","false","false","false","false","true","false","false","The group of sentences without the one marked as omitted could be described as a set of clauses or provisions related to exhibits, milestones, articles, notices, omissions, and debarment and exclusion."
